node1	node2	sign	year_trt	edge
X16S_1653	X16S_23369	-1	2011_warming	X16S_1653__X16S_23369
X16S_167	X16S_487	 1	2011_warming	X16S_167__X16S_487
X16S_59	X16S_167	 1	2011_warming	X16S_59__X16S_167
X16S_89	X16S_167	 1	2011_warming	X16S_89__X16S_167
X16S_1685	X16S_1794	-1	2011_warming	X16S_1685__X16S_1794
X16S_1688	X16S_9847	-1	2011_warming	X16S_1688__X16S_9847
X16S_1826	X16S_16881	 1	2011_warming	X16S_1826__X16S_16881
X16S_17	X16S_6506	 1	2011_warming	X16S_17__X16S_6506
X16S_441	X16S_1725	-1	2011_warming	X16S_441__X16S_1725
X16S_21	X16S_17259	 1	2011_warming	X16S_21__X16S_17259
X16S_173	X16S_23930	 1	2011_warming	X16S_173__X16S_23930
X16S_250	X16S_17588	 1	2011_warming	X16S_250__X16S_17588
X16S_17646	X16S_20861	 1	2011_warming	X16S_17646__X16S_20861
X16S_177	X16S_21235	 1	2011_warming	X16S_177__X16S_21235
X16S_17703	X16S_21876	-1	2011_warming	X16S_17703__X16S_21876
X16S_1776	X16S_3253	-1	2011_warming	X16S_1776__X16S_3253
X16S_75	X16S_17787	 1	2011_warming	X16S_75__X16S_17787
X16S_9957	X16S_17882	 1	2011_warming	X16S_9957__X16S_17882
X16S_70	X16S_179	 1	2011_warming	X16S_70__X16S_179
X16S_370	X16S_1792	-1	2011_warming	X16S_370__X16S_1792
X16S_1792	X16S_4428	-1	2011_warming	X16S_1792__X16S_4428
X16S_8801	X16S_17935	 1	2011_warming	X16S_8801__X16S_17935
X16S_18	X16S_21628	 1	2011_warming	X16S_18__X16S_21628
X16S_18	X16S_21760	 1	2011_warming	X16S_18__X16S_21760
X16S_18	X16S_23930	 1	2011_warming	X16S_18__X16S_23930
X16S_18	X16S_659	 1	2011_warming	X16S_18__X16S_659
X16S_18	X16S_67	 1	2011_warming	X16S_18__X16S_67
X16S_18	X16S_78	 1	2011_warming	X16S_18__X16S_78
X16S_8	X16S_18	 1	2011_warming	X16S_8__X16S_18
X16S_18	X16S_84	 1	2011_warming	X16S_18__X16S_84
X16S_18	X16S_973	 1	2011_warming	X16S_18__X16S_973
X16S_180	X16S_21915	 1	2011_warming	X16S_180__X16S_21915
X16S_49	X16S_18050	 1	2011_warming	X16S_49__X16S_18050
X16S_64	X16S_18112	 1	2011_warming	X16S_64__X16S_18112
X16S_983	X16S_18428	 1	2011_warming	X16S_983__X16S_18428
X16S_842	X16S_18436	-1	2011_warming	X16S_842__X16S_18436
X16S_1849	X16S_23723	-1	2011_warming	X16S_1849__X16S_23723
X16S_256	X16S_18512	 1	2011_warming	X16S_256__X16S_18512
X16S_31	X16S_1854	 1	2011_warming	X16S_31__X16S_1854
X16S_846	X16S_18677	-1	2011_warming	X16S_846__X16S_18677
X16S_2069	X16S_18685	 1	2011_warming	X16S_2069__X16S_18685
X16S_47	X16S_18890	 1	2011_warming	X16S_47__X16S_18890
X16S_19079	X16S_21915	 1	2011_warming	X16S_19079__X16S_21915
X16S_53	X16S_191	 1	2011_warming	X16S_53__X16S_191
X16S_192	X16S_990	 1	2011_warming	X16S_192__X16S_990
X16S_1920	X16S_24697	-1	2011_warming	X16S_1920__X16S_24697
X16S_1920	X16S_3865	-1	2011_warming	X16S_1920__X16S_3865
X16S_725	X16S_1920	 1	2011_warming	X16S_725__X16S_1920
X16S_3634	X16S_19222	 1	2011_warming	X16S_3634__X16S_19222
X16S_835	X16S_19253	-1	2011_warming	X16S_835__X16S_19253
X16S_31	X16S_194	 1	2011_warming	X16S_31__X16S_194
X16S_614	X16S_1973	 1	2011_warming	X16S_614__X16S_1973
X16S_5227	X16S_19766	-1	2011_warming	X16S_5227__X16S_19766
X16S_2	X16S_20055	 1	2011_warming	X16S_2__X16S_20055
X16S_33	X16S_200	 1	2011_warming	X16S_33__X16S_200
X16S_62	X16S_20055	 1	2011_warming	X16S_62__X16S_20055
X16S_303	X16S_20128	 1	2011_warming	X16S_303__X16S_20128
X16S_97	X16S_20128	 1	2011_warming	X16S_97__X16S_20128
X16S_20151	X16S_25547	 1	2011_warming	X16S_20151__X16S_25547
X16S_307	X16S_20151	-1	2011_warming	X16S_307__X16S_20151
X16S_4687	X16S_20360	 1	2011_warming	X16S_4687__X16S_20360
X16S_9957	X16S_20360	 1	2011_warming	X16S_9957__X16S_20360
X16S_204	X16S_2293	 1	2011_warming	X16S_204__X16S_2293
X16S_204	X16S_24090	 1	2011_warming	X16S_204__X16S_24090
X16S_95	X16S_2044	 1	2011_warming	X16S_95__X16S_2044
X16S_206	X16S_23930	 1	2011_warming	X16S_206__X16S_23930
X16S_84	X16S_206	 1	2011_warming	X16S_84__X16S_206
X16S_2074	X16S_24102	-1	2011_warming	X16S_2074__X16S_24102
X16S_513	X16S_2074	-1	2011_warming	X16S_513__X16S_2074
X16S_4666	X16S_20751	-1	2011_warming	X16S_4666__X16S_20751
X16S_4308	X16S_20789	-1	2011_warming	X16S_4308__X16S_20789
X16S_58	X16S_20797	 1	2011_warming	X16S_58__X16S_20797
X16S_70	X16S_20797	 1	2011_warming	X16S_70__X16S_20797
X16S_81	X16S_20797	 1	2011_warming	X16S_81__X16S_20797
X16S_8377	X16S_20797	 1	2011_warming	X16S_8377__X16S_20797
X16S_2092	X16S_2975	-1	2011_warming	X16S_2092__X16S_2975
X16S_2092	X16S_3754	-1	2011_warming	X16S_2092__X16S_3754
X16S_8	X16S_20960	 1	2011_warming	X16S_8__X16S_20960
X16S_21	X16S_47	 1	2011_warming	X16S_21__X16S_47
X16S_21	X16S_49	 1	2011_warming	X16S_21__X16S_49
X16S_21	X16S_985	 1	2011_warming	X16S_21__X16S_985
X16S_389	X16S_21342	-1	2011_warming	X16S_389__X16S_21342
X16S_543	X16S_21361	 1	2011_warming	X16S_543__X16S_21361
X16S_70	X16S_21361	 1	2011_warming	X16S_70__X16S_21361
X16S_214	X16S_990	 1	2011_warming	X16S_214__X16S_990
X16S_482	X16S_21430	 1	2011_warming	X16S_482__X16S_21430
X16S_78	X16S_217	 1	2011_warming	X16S_78__X16S_217
X16S_21728	X16S_24433	 1	2011_warming	X16S_21728__X16S_24433
X16S_21760	X16S_23930	 1	2011_warming	X16S_21760__X16S_23930
X16S_7456	X16S_21760	 1	2011_warming	X16S_7456__X16S_21760
X16S_8750	X16S_21760	 1	2011_warming	X16S_8750__X16S_21760
X16S_218	X16S_23930	 1	2011_warming	X16S_218__X16S_23930
X16S_93	X16S_218	 1	2011_warming	X16S_93__X16S_218
X16S_936	X16S_21808	-1	2011_warming	X16S_936__X16S_21808
X16S_621	X16S_2181	 1	2011_warming	X16S_621__X16S_2181
X16S_5915	X16S_21837	-1	2011_warming	X16S_5915__X16S_21837
X16S_21876	X16S_24663	-1	2011_warming	X16S_21876__X16S_24663
X16S_273	X16S_21876	-1	2011_warming	X16S_273__X16S_21876
X16S_4308	X16S_21876	-1	2011_warming	X16S_4308__X16S_21876
X16S_4428	X16S_21876	-1	2011_warming	X16S_4428__X16S_21876
X16S_483	X16S_21876	-1	2011_warming	X16S_483__X16S_21876
X16S_524	X16S_21876	-1	2011_warming	X16S_524__X16S_21876
X16S_772	X16S_21876	-1	2011_warming	X16S_772__X16S_21876
X16S_288	X16S_21902	 1	2011_warming	X16S_288__X16S_21902
X16S_21915	X16S_25392	 1	2011_warming	X16S_21915__X16S_25392
X16S_31	X16S_21915	 1	2011_warming	X16S_31__X16S_21915
X16S_494	X16S_21915	 1	2011_warming	X16S_494__X16S_21915
X16S_8598	X16S_21915	 1	2011_warming	X16S_8598__X16S_21915
X16S_32	X16S_21929	 1	2011_warming	X16S_32__X16S_21929
X16S_224	X16S_22086	 1	2011_warming	X16S_224__X16S_22086
X16S_31	X16S_221	 1	2011_warming	X16S_31__X16S_221
X16S_22236	X16S_23930	 1	2011_warming	X16S_22236__X16S_23930
X16S_22249	X16S_25972	 1	2011_warming	X16S_22249__X16S_25972
X16S_223	X16S_301	 1	2011_warming	X16S_223__X16S_301
X16S_49	X16S_223	 1	2011_warming	X16S_49__X16S_223
X16S_224	X16S_241	 1	2011_warming	X16S_224__X16S_241
X16S_224	X16S_24505	 1	2011_warming	X16S_224__X16S_24505
X16S_257	X16S_2245	 1	2011_warming	X16S_257__X16S_2245
X16S_78	X16S_22489	 1	2011_warming	X16S_78__X16S_22489
X16S_2250	X16S_3886	-1	2011_warming	X16S_2250__X16S_3886
X16S_234	X16S_22658	 1	2011_warming	X16S_234__X16S_22658
X16S_5677	X16S_22658	 1	2011_warming	X16S_5677__X16S_22658
X16S_926	X16S_22899	 1	2011_warming	X16S_926__X16S_22899
X16S_2293	X16S_24090	 1	2011_warming	X16S_2293__X16S_24090
X16S_2293	X16S_5886	 1	2011_warming	X16S_2293__X16S_5886
X16S_2298	X16S_4666	-1	2011_warming	X16S_2298__X16S_4666
X16S_54	X16S_22981	 1	2011_warming	X16S_54__X16S_22981
X16S_562	X16S_23104	 1	2011_warming	X16S_562__X16S_23104
X16S_4016	X16S_23117	-1	2011_warming	X16S_4016__X16S_23117
X16S_232	X16S_794	 1	2011_warming	X16S_232__X16S_794
X16S_234	X16S_9957	 1	2011_warming	X16S_234__X16S_9957
X16S_4540	X16S_23723	-1	2011_warming	X16S_4540__X16S_23723
X16S_2381	X16S_3518	-1	2011_warming	X16S_2381__X16S_3518
X16S_5472	X16S_23831	 1	2011_warming	X16S_5472__X16S_23831
X16S_2391	X16S_6989	 1	2011_warming	X16S_2391__X16S_6989
X16S_257	X16S_23930	 1	2011_warming	X16S_257__X16S_23930
X16S_278	X16S_23930	 1	2011_warming	X16S_278__X16S_23930
X16S_350	X16S_23930	 1	2011_warming	X16S_350__X16S_23930
X16S_411	X16S_23930	 1	2011_warming	X16S_411__X16S_23930
X16S_42	X16S_23930	 1	2011_warming	X16S_42__X16S_23930
X16S_433	X16S_23930	 1	2011_warming	X16S_433__X16S_23930
X16S_4687	X16S_23930	 1	2011_warming	X16S_4687__X16S_23930
X16S_5472	X16S_23930	 1	2011_warming	X16S_5472__X16S_23930
X16S_580	X16S_23930	 1	2011_warming	X16S_580__X16S_23930
X16S_6608	X16S_23930	 1	2011_warming	X16S_6608__X16S_23930
X16S_708	X16S_23930	 1	2011_warming	X16S_708__X16S_23930
X16S_7456	X16S_23930	 1	2011_warming	X16S_7456__X16S_23930
X16S_816	X16S_23930	 1	2011_warming	X16S_816__X16S_23930
X16S_93	X16S_23930	 1	2011_warming	X16S_93__X16S_23930
X16S_942	X16S_23930	 1	2011_warming	X16S_942__X16S_23930
X16S_9746	X16S_23930	 1	2011_warming	X16S_9746__X16S_23930
X16S_894	X16S_24050	 1	2011_warming	X16S_894__X16S_24050
X16S_888	X16S_24061	 1	2011_warming	X16S_888__X16S_24061
X16S_24102	X16S_25905	-1	2011_warming	X16S_24102__X16S_25905
X16S_857	X16S_24102	-1	2011_warming	X16S_857__X16S_24102
X16S_4	X16S_242	 1	2011_warming	X16S_4__X16S_242
X16S_84	X16S_24351	 1	2011_warming	X16S_84__X16S_24351
X16S_244	X16S_950	 1	2011_warming	X16S_244__X16S_950
X16S_441	X16S_2443	-1	2011_warming	X16S_441__X16S_2443
X16S_423	X16S_24474	 1	2011_warming	X16S_423__X16S_24474
X16S_97	X16S_24505	 1	2011_warming	X16S_97__X16S_24505
X16S_3297	X16S_24652	-1	2011_warming	X16S_3297__X16S_24652
X16S_8549	X16S_24763	-1	2011_warming	X16S_8549__X16S_24763
X16S_483	X16S_2486	 1	2011_warming	X16S_483__X16S_2486
X16S_8	X16S_25	 1	2011_warming	X16S_8__X16S_25
X16S_3533	X16S_25114	 1	2011_warming	X16S_3533__X16S_25114
X16S_96	X16S_25187	 1	2011_warming	X16S_96__X16S_25187
X16S_3425	X16S_25328	-1	2011_warming	X16S_3425__X16S_25328
X16S_2899	X16S_25443	-1	2011_warming	X16S_2899__X16S_25443
X16S_5287	X16S_25443	-1	2011_warming	X16S_5287__X16S_25443
X16S_8393	X16S_25443	-1	2011_warming	X16S_8393__X16S_25443
X16S_257	X16S_309	 1	2011_warming	X16S_257__X16S_309
X16S_257	X16S_467	 1	2011_warming	X16S_257__X16S_467
X16S_257	X16S_8971	 1	2011_warming	X16S_257__X16S_8971
X16S_93	X16S_257	 1	2011_warming	X16S_93__X16S_257
X16S_2585	X16S_4098	-1	2011_warming	X16S_2585__X16S_4098
X16S_578	X16S_25972	 1	2011_warming	X16S_578__X16S_25972
X16S_39	X16S_25976	 1	2011_warming	X16S_39__X16S_25976
X16S_36	X16S_261	 1	2011_warming	X16S_36__X16S_261
X16S_604	X16S_26248	 1	2011_warming	X16S_604__X16S_26248
X16S_854	X16S_2628	-1	2011_warming	X16S_854__X16S_2628
X16S_88	X16S_2715	 1	2011_warming	X16S_88__X16S_2715
X16S_976	X16S_2763	-1	2011_warming	X16S_976__X16S_2763
X16S_93	X16S_278	 1	2011_warming	X16S_93__X16S_278
X16S_2784	X16S_2975	-1	2011_warming	X16S_2784__X16S_2975
X16S_317	X16S_2791	 1	2011_warming	X16S_317__X16S_2791
X16S_391	X16S_2791	 1	2011_warming	X16S_391__X16S_2791
X16S_2797	X16S_2901	-1	2011_warming	X16S_2797__X16S_2901
X16S_2825	X16S_5287	-1	2011_warming	X16S_2825__X16S_5287
X16S_287	X16S_393	 1	2011_warming	X16S_287__X16S_393
X16S_2932	X16S_3533	-1	2011_warming	X16S_2932__X16S_3533
X16S_297	X16S_604	 1	2011_warming	X16S_297__X16S_604
X16S_297	X16S_894	 1	2011_warming	X16S_297__X16S_894
X16S_936	X16S_2975	-1	2011_warming	X16S_936__X16S_2975
X16S_49	X16S_301	 1	2011_warming	X16S_49__X16S_301
X16S_301	X16S_589	 1	2011_warming	X16S_301__X16S_589
X16S_301	X16S_849	 1	2011_warming	X16S_301__X16S_849
X16S_306	X16S_894	 1	2011_warming	X16S_306__X16S_894
X16S_31	X16S_38	 1	2011_warming	X16S_31__X16S_38
X16S_31	X16S_7888	 1	2011_warming	X16S_31__X16S_7888
X16S_33	X16S_312	 1	2011_warming	X16S_33__X16S_312
X16S_315	X16S_889	 1	2011_warming	X16S_315__X16S_889
X16S_418	X16S_3161	 1	2011_warming	X16S_418__X16S_3161
X16S_32	X16S_896	 1	2011_warming	X16S_32__X16S_896
X16S_3257	X16S_7505	-1	2011_warming	X16S_3257__X16S_7505
X16S_3285	X16S_6467	-1	2011_warming	X16S_3285__X16S_6467
X16S_33	X16S_343	 1	2011_warming	X16S_33__X16S_343
X16S_33	X16S_414	 1	2011_warming	X16S_33__X16S_414
X16S_33	X16S_741	 1	2011_warming	X16S_33__X16S_741
X16S_3379	X16S_8052	-1	2011_warming	X16S_3379__X16S_8052
X16S_55	X16S_351	 1	2011_warming	X16S_55__X16S_351
X16S_84	X16S_352	 1	2011_warming	X16S_84__X16S_352
X16S_352	X16S_930	 1	2011_warming	X16S_352__X16S_930
X16S_55	X16S_354	 1	2011_warming	X16S_55__X16S_354
X16S_78	X16S_359	 1	2011_warming	X16S_78__X16S_359
X16S_360	X16S_586	 1	2011_warming	X16S_360__X16S_586
X16S_366	X16S_8935	 1	2011_warming	X16S_366__X16S_8935
X16S_366	X16S_9189	 1	2011_warming	X16S_366__X16S_9189
X16S_366	X16S_935	 1	2011_warming	X16S_366__X16S_935
X16S_513	X16S_3669	-1	2011_warming	X16S_513__X16S_3669
X16S_38	X16S_80	 1	2011_warming	X16S_38__X16S_80
X16S_383	X16S_8750	-1	2011_warming	X16S_383__X16S_8750
X16S_59	X16S_388	 1	2011_warming	X16S_59__X16S_388
X16S_39	X16S_4687	 1	2011_warming	X16S_39__X16S_4687
X16S_39	X16S_579	 1	2011_warming	X16S_39__X16S_579
X16S_39	X16S_8043	 1	2011_warming	X16S_39__X16S_8043
X16S_39	X16S_97	 1	2011_warming	X16S_39__X16S_97
X16S_39	X16S_9957	 1	2011_warming	X16S_39__X16S_9957
X16S_40	X16S_4247	 1	2011_warming	X16S_40__X16S_4247
X16S_402	X16S_465	 1	2011_warming	X16S_402__X16S_465
X16S_53	X16S_402	 1	2011_warming	X16S_53__X16S_402
X16S_41	X16S_8849	 1	2011_warming	X16S_41__X16S_8849
X16S_93	X16S_411	 1	2011_warming	X16S_93__X16S_411
X16S_73	X16S_4163	 1	2011_warming	X16S_73__X16S_4163
X16S_42	X16S_8598	 1	2011_warming	X16S_42__X16S_8598
X16S_4247	X16S_7888	-1	2011_warming	X16S_4247__X16S_7888
X16S_84	X16S_4263	 1	2011_warming	X16S_84__X16S_4263
X16S_441	X16S_8393	-1	2011_warming	X16S_441__X16S_8393
X16S_4416	X16S_5049	-1	2011_warming	X16S_4416__X16S_5049
X16S_4476	X16S_7807	-1	2011_warming	X16S_4476__X16S_7807
X16S_453	X16S_482	 1	2011_warming	X16S_453__X16S_482
X16S_4643	X16S_5684	-1	2011_warming	X16S_4643__X16S_5684
X16S_84	X16S_466	 1	2011_warming	X16S_84__X16S_466
X16S_466	X16S_973	 1	2011_warming	X16S_466__X16S_973
X16S_468	X16S_6608	 1	2011_warming	X16S_468__X16S_6608
X16S_47	X16S_511	 1	2011_warming	X16S_47__X16S_511
X16S_47	X16S_765	 1	2011_warming	X16S_47__X16S_765
X16S_477	X16S_6473	 1	2011_warming	X16S_477__X16S_6473
X16S_82	X16S_494	 1	2011_warming	X16S_82__X16S_494
X16S_503	X16S_6563	 1	2011_warming	X16S_503__X16S_6563
X16S_513	X16S_991	-1	2011_warming	X16S_513__X16S_991
X16S_59	X16S_518	 1	2011_warming	X16S_59__X16S_518
X16S_89	X16S_518	 1	2011_warming	X16S_89__X16S_518
X16S_772	X16S_5232	-1	2011_warming	X16S_772__X16S_5232
X16S_527	X16S_958	 1	2011_warming	X16S_527__X16S_958
X16S_53	X16S_61	 1	2011_warming	X16S_53__X16S_61
X16S_53	X16S_639	-1	2011_warming	X16S_53__X16S_639
X16S_530	X16S_544	 1	2011_warming	X16S_530__X16S_544
X16S_540	X16S_544	 1	2011_warming	X16S_540__X16S_544
X16S_93	X16S_5472	 1	2011_warming	X16S_93__X16S_5472
X16S_97	X16S_579	 1	2011_warming	X16S_97__X16S_579
X16S_93	X16S_580	 1	2011_warming	X16S_93__X16S_580
X16S_597	X16S_5886	 1	2011_warming	X16S_597__X16S_5886
X16S_5886	X16S_8100	 1	2011_warming	X16S_5886__X16S_8100
X16S_59	X16S_89	 1	2011_warming	X16S_59__X16S_89
X16S_84	X16S_659	 1	2011_warming	X16S_84__X16S_659
X16S_659	X16S_930	 1	2011_warming	X16S_659__X16S_930
X16S_6597	X16S_7423	 1	2011_warming	X16S_6597__X16S_7423
X16S_6608	X16S_7888	 1	2011_warming	X16S_6608__X16S_7888
X16S_677	X16S_894	 1	2011_warming	X16S_677__X16S_894
X16S_68	X16S_81	 1	2011_warming	X16S_68__X16S_81
X16S_68	X16S_958	 1	2011_warming	X16S_68__X16S_958
X16S_73	X16S_681	 1	2011_warming	X16S_73__X16S_681
X16S_70	X16S_81	 1	2011_warming	X16S_70__X16S_81
X16S_816	X16S_7128	 1	2011_warming	X16S_816__X16S_7128
X16S_84	X16S_7128	 1	2011_warming	X16S_84__X16S_7128
X16S_930	X16S_7128	 1	2011_warming	X16S_930__X16S_7128
X16S_72	X16S_849	 1	2011_warming	X16S_72__X16S_849
X16S_74	X16S_78	 1	2011_warming	X16S_74__X16S_78
X16S_772	X16S_983	-1	2011_warming	X16S_772__X16S_983
X16S_8	X16S_78	 1	2011_warming	X16S_8__X16S_78
X16S_78	X16S_84	 1	2011_warming	X16S_78__X16S_84
X16S_83	X16S_782	 1	2011_warming	X16S_83__X16S_782
X16S_93	X16S_8043	 1	2011_warming	X16S_93__X16S_8043
X16S_93	X16S_816	 1	2011_warming	X16S_93__X16S_816
X16S_84	X16S_930	 1	2011_warming	X16S_84__X16S_930
X16S_84	X16S_973	 1	2011_warming	X16S_84__X16S_973
X16S_849	X16S_9553	-1	2011_warming	X16S_849__X16S_9553
X16S_93	X16S_8546	 1	2011_warming	X16S_93__X16S_8546
X16S_942	X16S_9746	 1	2011_warming	X16S_942__X16S_9746
X16S_96	X16S_9905	 1	2011_warming	X16S_96__X16S_9905
X16S_1	X16S_11791	 1	2012_control	X16S_1__X16S_11791
X16S_1	X16S_135	 1	2012_control	X16S_1__X16S_135
X16S_1	X16S_14736	 1	2012_control	X16S_1__X16S_14736
X16S_1	X16S_24090	 1	2012_control	X16S_1__X16S_24090
X16S_1	X16S_329	 1	2012_control	X16S_1__X16S_329
X16S_1	X16S_8100	 1	2012_control	X16S_1__X16S_8100
X16S_10	X16S_134	 1	2012_control	X16S_10__X16S_134
X16S_10	X16S_735	 1	2012_control	X16S_10__X16S_735
X16S_1000	X16S_4156	-1	2012_control	X16S_1000__X16S_4156
X16S_1007	X16S_22249	-1	2012_control	X16S_1007__X16S_22249
X16S_784	X16S_1007	-1	2012_control	X16S_784__X16S_1007
X16S_2467	X16S_10175	-1	2012_control	X16S_2467__X16S_10175
X16S_1023	X16S_3947	-1	2012_control	X16S_1023__X16S_3947
X16S_459	X16S_1032	-1	2012_control	X16S_459__X16S_1032
X16S_107	X16S_1036	-1	2012_control	X16S_107__X16S_1036
X16S_610	X16S_1038	 1	2012_control	X16S_610__X16S_1038
X16S_50	X16S_1046	 1	2012_control	X16S_50__X16S_1046
X16S_106	X16S_131	 1	2012_control	X16S_106__X16S_131
X16S_106	X16S_1737	 1	2012_control	X16S_106__X16S_1737
X16S_1066	X16S_2460	-1	2012_control	X16S_1066__X16S_2460
X16S_1066	X16S_4372	-1	2012_control	X16S_1066__X16S_4372
X16S_1066	X16S_8466	-1	2012_control	X16S_1066__X16S_8466
X16S_1067	X16S_5992	-1	2012_control	X16S_1067__X16S_5992
X16S_13	X16S_107	 1	2012_control	X16S_13__X16S_107
X16S_107	X16S_142	 1	2012_control	X16S_107__X16S_142
X16S_107	X16S_23536	 1	2012_control	X16S_107__X16S_23536
X16S_107	X16S_24748	 1	2012_control	X16S_107__X16S_24748
X16S_59	X16S_107	 1	2012_control	X16S_59__X16S_107
X16S_107	X16S_7777	 1	2012_control	X16S_107__X16S_7777
X16S_1075	X16S_11326	-1	2012_control	X16S_1075__X16S_11326
X16S_1075	X16S_1391	-1	2012_control	X16S_1075__X16S_1391
X16S_1075	X16S_1934	-1	2012_control	X16S_1075__X16S_1934
X16S_1075	X16S_24581	-1	2012_control	X16S_1075__X16S_24581
X16S_280	X16S_1075	-1	2012_control	X16S_280__X16S_1075
X16S_505	X16S_1075	-1	2012_control	X16S_505__X16S_1075
X16S_720	X16S_1075	-1	2012_control	X16S_720__X16S_1075
X16S_826	X16S_1084	 1	2012_control	X16S_826__X16S_1084
X16S_110	X16S_1085	 1	2012_control	X16S_110__X16S_1085
X16S_112	X16S_1085	 1	2012_control	X16S_112__X16S_1085
X16S_117	X16S_1085	 1	2012_control	X16S_117__X16S_1085
X16S_121	X16S_1085	 1	2012_control	X16S_121__X16S_1085
X16S_1085	X16S_1249	 1	2012_control	X16S_1085__X16S_1249
X16S_1085	X16S_1287	-1	2012_control	X16S_1085__X16S_1287
X16S_1085	X16S_1347	-1	2012_control	X16S_1085__X16S_1347
X16S_141	X16S_1085	 1	2012_control	X16S_141__X16S_1085
X16S_143	X16S_1085	 1	2012_control	X16S_143__X16S_1085
X16S_1085	X16S_14351	 1	2012_control	X16S_1085__X16S_14351
X16S_1085	X16S_14864	-1	2012_control	X16S_1085__X16S_14864
X16S_1085	X16S_1523	-1	2012_control	X16S_1085__X16S_1523
X16S_1085	X16S_1564	-1	2012_control	X16S_1085__X16S_1564
X16S_1085	X16S_17174	 1	2012_control	X16S_1085__X16S_17174
X16S_1085	X16S_17207	 1	2012_control	X16S_1085__X16S_17207
X16S_185	X16S_1085	 1	2012_control	X16S_185__X16S_1085
X16S_1085	X16S_19287	 1	2012_control	X16S_1085__X16S_19287
X16S_1085	X16S_2119	-1	2012_control	X16S_1085__X16S_2119
X16S_1085	X16S_23095	 1	2012_control	X16S_1085__X16S_23095
X16S_240	X16S_1085	 1	2012_control	X16S_240__X16S_1085
X16S_1085	X16S_24653	 1	2012_control	X16S_1085__X16S_24653
X16S_1085	X16S_2618	-1	2012_control	X16S_1085__X16S_2618
X16S_299	X16S_1085	 1	2012_control	X16S_299__X16S_1085
X16S_31	X16S_1085	-1	2012_control	X16S_31__X16S_1085
X16S_382	X16S_1085	 1	2012_control	X16S_382__X16S_1085
X16S_423	X16S_1085	 1	2012_control	X16S_423__X16S_1085
X16S_55	X16S_1085	 1	2012_control	X16S_55__X16S_1085
X16S_550	X16S_1085	 1	2012_control	X16S_550__X16S_1085
X16S_1085	X16S_5730	 1	2012_control	X16S_1085__X16S_5730
X16S_665	X16S_1085	-1	2012_control	X16S_665__X16S_1085
X16S_851	X16S_1085	-1	2012_control	X16S_851__X16S_1085
X16S_886	X16S_1085	 1	2012_control	X16S_886__X16S_1085
X16S_1757	X16S_10978	-1	2012_control	X16S_1757__X16S_10978
X16S_7585	X16S_10978	-1	2012_control	X16S_7585__X16S_10978
X16S_10998	X16S_12094	 1	2012_control	X16S_10998__X16S_12094
X16S_31	X16S_10998	 1	2012_control	X16S_31__X16S_10998
X16S_389	X16S_10998	 1	2012_control	X16S_389__X16S_10998
X16S_4370	X16S_10998	 1	2012_control	X16S_4370__X16S_10998
X16S_925	X16S_10998	 1	2012_control	X16S_925__X16S_10998
X16S_110	X16S_112	 1	2012_control	X16S_110__X16S_112
X16S_110	X16S_128	 1	2012_control	X16S_110__X16S_128
X16S_110	X16S_1313	 1	2012_control	X16S_110__X16S_1313
X16S_110	X16S_141	 1	2012_control	X16S_110__X16S_141
X16S_110	X16S_1646	 1	2012_control	X16S_110__X16S_1646
X16S_110	X16S_185	 1	2012_control	X16S_110__X16S_185
X16S_110	X16S_1934	 1	2012_control	X16S_110__X16S_1934
X16S_110	X16S_205	 1	2012_control	X16S_110__X16S_205
X16S_110	X16S_21665	 1	2012_control	X16S_110__X16S_21665
X16S_110	X16S_23377	 1	2012_control	X16S_110__X16S_23377
X16S_110	X16S_238	 1	2012_control	X16S_110__X16S_238
X16S_110	X16S_244	 1	2012_control	X16S_110__X16S_244
X16S_110	X16S_24435	-1	2012_control	X16S_110__X16S_24435
X16S_31	X16S_110	-1	2012_control	X16S_31__X16S_110
X16S_110	X16S_3322	 1	2012_control	X16S_110__X16S_3322
X16S_36	X16S_110	 1	2012_control	X16S_36__X16S_110
X16S_110	X16S_382	 1	2012_control	X16S_110__X16S_382
X16S_110	X16S_3973	 1	2012_control	X16S_110__X16S_3973
X16S_110	X16S_480	 1	2012_control	X16S_110__X16S_480
X16S_110	X16S_514	 1	2012_control	X16S_110__X16S_514
X16S_110	X16S_529	 1	2012_control	X16S_110__X16S_529
X16S_55	X16S_110	 1	2012_control	X16S_55__X16S_110
X16S_110	X16S_5730	 1	2012_control	X16S_110__X16S_5730
X16S_59	X16S_110	 1	2012_control	X16S_59__X16S_110
X16S_89	X16S_110	 1	2012_control	X16S_89__X16S_110
X16S_5992	X16S_11006	-1	2012_control	X16S_5992__X16S_11006
X16S_111	X16S_134	 1	2012_control	X16S_111__X16S_134
X16S_205	X16S_11124	 1	2012_control	X16S_205__X16S_11124
X16S_1115	X16S_11326	-1	2012_control	X16S_1115__X16S_11326
X16S_1115	X16S_1172	-1	2012_control	X16S_1115__X16S_1172
X16S_1115	X16S_1391	-1	2012_control	X16S_1115__X16S_1391
X16S_1115	X16S_14095	-1	2012_control	X16S_1115__X16S_14095
X16S_1115	X16S_1518	-1	2012_control	X16S_1115__X16S_1518
X16S_1115	X16S_1530	-1	2012_control	X16S_1115__X16S_1530
X16S_1115	X16S_1656	-1	2012_control	X16S_1115__X16S_1656
